cl_target,reg_target,path
1,30.0,-0.45264434814453125__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev927;1.png
1,10.0,-0.45275527238845825__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev401;1.png
1,10.0,-0.4529186487197876__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev925;1.png
1,30.0,-0.45341354608535767__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev478;1.png
1,10.0,-0.453561007976532__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev987;1.png
1,3.0,-0.4535762071609497__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev307;1.png
1,10.0,-0.45450127124786377__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev609;1.png
1,10.0,-0.4550958275794983__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev218;1.png
1,3.0,-0.45512253046035767__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev909;1.png
1,30.0,-0.45527827739715576__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev867;1.png
1,30.0,-0.45603713393211365__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev420;1.png
1,30.0,-0.45653998851776123__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev374;1.png
1,30.0,-0.4573020935058594__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev401;1.png
1,3.0,-0.45733124017715454__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev260;1.png
1,3.0,-0.4573635160923004__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev978;1.png
1,10.0,-0.4574284851551056__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev659;1.png
1,30.0,-0.45803916454315186__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev95;1.png
1,10.0,-0.4599202871322632__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev256;1.png
1,30.0,-0.4608338177204132__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev458;1.png
1,3.0,-0.46141180396080017__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev186;1.png
1,10.0,-0.46229133009910583__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev346;1.png
1,3.0,-0.4632122218608856__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev423;1.png
1,10.0,-0.46422746777534485__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev468;1.png
1,30.0,-0.4649946093559265__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev110;1.png
1,30.0,-0.46525147557258606__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev748;1.png
1,3.0,-0.4653167724609375__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev565;1.png
1,10.0,-0.4658914804458618__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev175;1.png
1,30.0,-0.4663216471672058__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev779;1.png
1,3.0,-0.4663887619972229__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev996;1.png
1,3.0,-0.46640509366989136__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev869;1.png
1,10.0,-0.46669819951057434__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev147;1.png
1,30.0,-0.468654602766037__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev527;1.png
1,10.0,-0.4688555598258972__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev189;1.png
1,3.0,-0.4693780839443207__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev113;1.png
1,10.0,-0.4696137309074402__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev567;1.png
1,30.0,-0.4699431359767914__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev498;1.png
1,10.0,-0.47057467699050903__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev268;1.png
1,3.0,-0.47111427783966064__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev312;1.png
1,3.0,-0.4715217053890228__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev235;1.png
1,30.0,-0.4716307818889618__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev121;1.png
1,30.0,-0.47222140431404114__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev953;1.png
1,10.0,-0.4723801612854004__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev276;1.png
1,30.0,-0.47265881299972534__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev961;1.png
1,3.0,-0.47357964515686035__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev853;1.png
1,30.0,-0.4735977351665497__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev566;1.png
1,10.0,-0.4739711284637451__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev861;1.png
1,3.0,-0.47426819801330566__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev948;1.png
1,3.0,-0.4758009612560272__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev462;1.png
1,3.0,-0.47651487588882446__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev808;1.png
1,10.0,-0.4775024652481079__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev149;1.png
1,30.0,-0.4787469804286957__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev397;1.png
1,30.0,-0.4795076549053192__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev524;1.png
1,3.0,-0.4797491133213043__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev803;1.png
1,3.0,-0.48029807209968567__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev881;1.png
1,3.0,-0.48048099875450134__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev457;1.png
1,3.0,-0.4807288646697998__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev688;1.png
1,10.0,-0.4813319444656372__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev992;1.png
1,30.0,-0.48136579990386963__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev158;1.png
1,30.0,-0.48176348209381104__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev796;1.png
1,30.0,-0.48194465041160583__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev961;1.png
1,3.0,-0.4819551408290863__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev137;1.png
1,10.0,-0.4819667935371399__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev996;1.png
1,20.0,-0.48257502913475037__CYGNO_60_40_ER_20_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev0;1.png
1,3.0,-0.4825752079486847__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev914;1.png
1,3.0,-0.4830993115901947__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev359;1.png
1,30.0,-0.4831087589263916__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev754;1.png
1,30.0,-0.48354780673980713__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev467;1.png
1,30.0,-0.4844056963920593__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev512;1.png
1,10.0,-0.48440900444984436__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev958;1.png
1,3.0,-0.48539987206459045__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev527;1.png
1,30.0,-0.48555147647857666__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev819;1.png
1,30.0,-0.48589080572128296__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev481;1.png
1,10.0,-0.4862152934074402__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev734;1.png
1,10.0,-0.48628097772598267__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev957;1.png
1,10.0,-0.4870566129684448__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev993;1.png
1,30.0,-0.487254798412323__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev94;1.png
1,30.0,-0.48740437626838684__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev233;1.png
1,3.0,-0.48783445358276367__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev605;1.png
1,10.0,-0.48821139335632324__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev920;1.png
1,3.0,-0.48965585231781006__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev191;1.png
1,3.0,-0.4901440143585205__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev456;1.png
1,30.0,-0.4904218912124634__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev512;1.png
1,30.0,-0.49048328399658203__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev964;1.png
1,3.0,-0.490511953830719__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev240;1.png
1,10.0,-0.4908643066883087__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev619;1.png
1,10.0,-0.4911448061466217__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev542;1.png
1,3.0,-0.4912797212600708__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev419;1.png
1,3.0,-0.49181702733039856__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev801;1.png
1,30.0,-0.49272897839546204__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev782;1.png
1,3.0,-0.4936290979385376__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev333;1.png
1,3.0,-0.49402859807014465__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev128;1.png
1,30.0,-0.49422332644462585__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev528;1.png
1,3.0,-0.4943361282348633__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev560;1.png
1,30.0,-0.4943734407424927__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev159;1.png
1,3.0,-0.4946666657924652__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev374;1.png
1,30.0,-0.49613669514656067__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev572;1.png
1,10.0,-0.49614471197128296__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev303;1.png
1,30.0,-0.4969486594200134__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev401;1.png
1,10.0,-0.49784326553344727__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev105;1.png
1,30.0,-0.49790632724761963__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev150;1.png
1,30.0,-0.4982399344444275__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev957;1.png
1,3.0,-0.49866950511932373__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev624;1.png
1,3.0,-0.49874234199523926__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev930;1.png
1,10.0,-0.4989894926548004__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev183;1.png
1,3.0,-0.4991292953491211__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev461;1.png
1,3.0,-0.49920329451560974__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev810;1.png
1,30.0,-0.49928590655326843__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev541;1.png
1,3.0,-0.49936535954475403__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev522;1.png
1,30.0,-0.4996989071369171__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev556;1.png
1,3.0,-0.500062108039856__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev856;1.png
1,10.0,-0.5002637505531311__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev103;1.png
1,3.0,-0.5009604692459106__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev149;1.png
1,30.0,-0.5011361241340637__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev887;1.png
1,30.0,-0.5012462735176086__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev404;1.png
1,30.0,-0.5013899803161621__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev573;1.png
1,30.0,-0.5022023916244507__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev398;1.png
1,3.0,-0.5034388303756714__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev853;1.png
1,10.0,-0.5038242340087891__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev461;1.png
1,3.0,-0.5057201385498047__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev940;1.png
1,30.0,-0.5058950185775757__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev676;1.png
1,30.0,-0.5059416890144348__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev607;1.png
1,30.0,-0.5064163208007812__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev947;1.png
1,10.0,-0.5072267651557922__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev455;1.png
1,10.0,-0.5078086256980896__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev566;1.png
1,3.0,-0.5083200335502625__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev514;1.png
1,3.0,-0.5089009404182434__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev532;1.png
1,3.0,-0.5090201497077942__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev593;1.png
1,10.0,-0.5096319317817688__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev460;1.png
1,3.0,-0.5099808573722839__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev599;1.png
1,10.0,-0.5112992525100708__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev792;1.png
1,3.0,-0.5116152763366699__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev649;1.png
1,10.0,-0.5120331048965454__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev396;1.png
1,10.0,-0.5121518969535828__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev664;1.png
1,10.0,-0.5121592879295349__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev863;1.png
1,10.0,-0.5123056769371033__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev365;1.png
1,30.0,-0.5123339295387268__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev729;1.png
1,10.0,-0.5131895542144775__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev723;1.png
1,10.0,-0.5133580565452576__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev804;1.png
1,3.0,-0.5149905681610107__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev402;1.png
1,3.0,-0.5150023698806763__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev104;1.png
1,3.0,-0.5152925848960876__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev770;1.png
1,30.0,-0.515518069267273__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev639;1.png
1,30.0,-0.5157480835914612__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev385;1.png
1,3.0,-0.5161672234535217__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev710;1.png
1,30.0,-0.5168027281761169__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev110;1.png
1,3.0,-0.5169929265975952__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev685;1.png
1,10.0,-0.5173075795173645__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev425;1.png
1,10.0,-0.5178110599517822__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev482;1.png
1,30.0,-0.5185434222221375__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev903;1.png
1,30.0,-0.5187994241714478__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev183;1.png
1,10.0,-0.519989550113678__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev681;1.png
1,30.0,-0.5200843811035156__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev832;1.png
1,10.0,-0.5202974081039429__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev133;1.png
1,10.0,-0.5229924321174622__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev307;1.png
1,3.0,-0.5232086777687073__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev588;1.png
1,10.0,-0.52336585521698__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev902;1.png
1,30.0,-0.5233767628669739__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev219;1.png
1,30.0,-0.5246491432189941__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev179;1.png
1,3.0,-0.5249015092849731__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev331;1.png
1,3.0,-0.5251513719558716__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev739;1.png
1,10.0,-0.5261295437812805__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev312;1.png
1,30.0,-0.5261440277099609__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev678;1.png
1,10.0,-0.5268856883049011__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev415;1.png
1,10.0,-0.5276856422424316__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev556;1.png
1,30.0,-0.528355598449707__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev628;1.png
1,10.0,-0.5284093618392944__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev725;1.png
1,3.0,-0.5288375020027161__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev227;1.png
1,10.0,-0.5288702845573425__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev102;1.png
1,10.0,-0.5299857258796692__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev448;1.png
1,30.0,-0.5301458835601807__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev629;1.png
1,30.0,-0.530210554599762__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev108;1.png
1,10.0,-0.5305147171020508__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev936;1.png
1,30.0,-0.5310292840003967__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev472;1.png
1,3.0,-0.5312651991844177__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev961;1.png
1,30.0,-0.5316827297210693__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev528;1.png
1,30.0,-0.5318896174430847__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev561;1.png
1,30.0,-0.5325028896331787__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev413;1.png
1,30.0,-0.533040463924408__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev225;1.png
1,3.0,-0.5335406064987183__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev421;1.png
1,3.0,-0.5339795351028442__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev807;1.png
1,10.0,-0.5341002941131592__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev176;1.png
1,3.0,-0.534613847732544__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev566;1.png
1,10.0,-0.5347172021865845__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev893;1.png
1,30.0,-0.5348108410835266__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev912;1.png
1,3.0,-0.534850537776947__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev862;1.png
1,10.0,-0.53518146276474__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev543;1.png
1,3.0,-0.5355505347251892__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev539;1.png
1,3.0,-0.5358783602714539__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev829;1.png
1,3.0,-0.536841630935669__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev716;1.png
1,10.0,-0.5385311245918274__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev545;1.png
1,3.0,-0.5391896963119507__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev625;1.png
1,3.0,-0.5395544171333313__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev868;1.png
1,3.0,-0.5396987199783325__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev720;1.png
1,10.0,-0.5403286814689636__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev564;1.png
1,10.0,-0.5404241681098938__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev159;1.png
1,3.0,-0.5405005216598511__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev139;1.png
1,3.0,-0.5411339402198792__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev716;1.png
1,3.0,-0.541149377822876__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev745;1.png
1,10.0,-0.5414277911186218__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev837;1.png
1,30.0,-0.5426469445228577__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev588;1.png
1,10.0,-0.5430729985237122__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev424;1.png
1,10.0,-0.5440340042114258__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev621;1.png
